REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2020/04/01 00:30:00,4499.63,54.91,TRADE
VIC1,2020/04/01 01:00:00,4336.76,60.01,TRADE
VIC1,2020/04/01 01:30:00,4203.77,56.58,TRADE
VIC1,2020/04/01 02:00:00,4091.98,52.53,TRADE
VIC1,2020/04/01 02:30:00,3993.89,42.47,TRADE
VIC1,2020/04/01 03:00:00,3911.26,42.14,TRADE
VIC1,2020/04/01 03:30:00,3902.85,40.75,TRADE
VIC1,2020/04/01 04:00:00,3935.69,39.24,TRADE
VIC1,2020/04/01 04:30:00,4023.43,45.19,TRADE
VIC1,2020/04/01 05:00:00,4158.14,50.56,TRADE
VIC1,2020/04/01 05:30:00,4445.49,48.59,TRADE
VIC1,2020/04/01 06:00:00,4644.2,51.51,TRADE
VIC1,2020/04/01 06:30:00,4928.55,54.82,TRADE
VIC1,2020/04/01 07:00:00,5100.06,55.98,TRADE
VIC1,2020/04/01 07:30:00,5099.57,52.97,TRADE
VIC1,2020/04/01 08:00:00,5011.17,57.29,TRADE
VIC1,2020/04/01 08:30:00,4900.87,57.31,TRADE
VIC1,2020/04/01 09:00:00,4727.85,50.77,TRADE
VIC1,2020/04/01 09:30:00,4558.17,57.01,TRADE
VIC1,2020/04/01 10:00:00,4417.42,59.33,TRADE
VIC1,2020/04/01 10:30:00,4304.87,55.50,TRADE
VIC1,2020/04/01 11:00:00,4253.92,55.38,TRADE
VIC1,2020/04/01 11:30:00,4225.97,65.44,TRADE
VIC1,2020/04/01 12:00:00,4216.52,68.40,TRADE
VIC1,2020/04/01 12:30:00,4211.46,65.82,TRADE
VIC1,2020/04/01 13:00:00,4256.96,63.96,TRADE
VIC1,2020/04/01 13:30:00,4337.49,58.41,TRADE
VIC1,2020/04/01 14:00:00,4506.87,68.55,TRADE
VIC1,2020/04/01 14:30:00,4675.74,74.28,TRADE
VIC1,2020/04/01 15:00:00,4835.96,71.62,TRADE
VIC1,2020/04/01 15:30:00,4929.47,71.84,TRADE
VIC1,2020/04/01 16:00:00,5047.05,77.58,TRADE
VIC1,2020/04/01 16:30:00,5188.71,70.50,TRADE
VIC1,2020/04/01 17:00:00,5368.9,148.49,TRADE
VIC1,2020/04/01 17:30:00,5370.43,82.71,TRADE
VIC1,2020/04/01 18:00:00,5381.84,158.93,TRADE
VIC1,2020/04/01 18:30:00,5334.95,72.60,TRADE
VIC1,2020/04/01 19:00:00,5372.48,62.80,TRADE
VIC1,2020/04/01 19:30:00,5252.81,55.49,TRADE
VIC1,2020/04/01 20:00:00,5093.9,50.70,TRADE
VIC1,2020/04/01 20:30:00,4944.63,55.36,TRADE
VIC1,2020/04/01 21:00:00,4790.13,49.71,TRADE
VIC1,2020/04/01 21:30:00,4668.91,58.74,TRADE
VIC1,2020/04/01 22:00:00,4509.81,50.09,TRADE
VIC1,2020/04/01 22:30:00,4420.1,61.28,TRADE
VIC1,2020/04/01 23:00:00,4374.67,53.62,TRADE
VIC1,2020/04/01 23:30:00,4574.17,59.97,TRADE
VIC1,2020/04/02 00:00:00,4472.25,67.30,TRADE
VIC1,2020/04/02 00:30:00,4277.98,60.27,TRADE
VIC1,2020/04/02 01:00:00,4144.3,55.78,TRADE
VIC1,2020/04/02 01:30:00,4054.22,45.34,TRADE
VIC1,2020/04/02 02:00:00,3953.79,40.67,TRADE
VIC1,2020/04/02 02:30:00,3889.74,44.18,TRADE
VIC1,2020/04/02 03:00:00,3864.01,44.04,TRADE
VIC1,2020/04/02 03:30:00,3884.92,43.30,TRADE
VIC1,2020/04/02 04:00:00,3921.71,43.63,TRADE
VIC1,2020/04/02 04:30:00,4020.11,49.14,TRADE
VIC1,2020/04/02 05:00:00,4182.2,55.91,TRADE
VIC1,2020/04/02 05:30:00,4427.99,57.99,TRADE
VIC1,2020/04/02 06:00:00,4653.42,68.09,TRADE
VIC1,2020/04/02 06:30:00,4919.74,65.40,TRADE
VIC1,2020/04/02 07:00:00,5133.72,63.34,TRADE
VIC1,2020/04/02 07:30:00,5091.45,64.12,TRADE
VIC1,2020/04/02 08:00:00,5123.84,68.40,TRADE
VIC1,2020/04/02 08:30:00,5340.48,68.40,TRADE
VIC1,2020/04/02 09:00:00,5318.94,68.40,TRADE
VIC1,2020/04/02 09:30:00,5310,68.96,TRADE
VIC1,2020/04/02 10:00:00,5229.94,57.83,TRADE
VIC1,2020/04/02 10:30:00,5224.38,61.76,TRADE
VIC1,2020/04/02 11:00:00,5167.66,64.07,TRADE
VIC1,2020/04/02 11:30:00,5181.42,64.23,TRADE
VIC1,2020/04/02 12:00:00,5128.56,62.52,TRADE
VIC1,2020/04/02 12:30:00,5045.35,59.14,TRADE
VIC1,2020/04/02 13:00:00,5033.67,63.11,TRADE
VIC1,2020/04/02 13:30:00,4814.94,60.69,TRADE
VIC1,2020/04/02 14:00:00,4772.19,58.12,TRADE
VIC1,2020/04/02 14:30:00,4944.77,63.84,TRADE
VIC1,2020/04/02 15:00:00,5049.74,64.48,TRADE
VIC1,2020/04/02 15:30:00,5171.66,59.59,TRADE
VIC1,2020/04/02 16:00:00,5262.93,65.70,TRADE
VIC1,2020/04/02 16:30:00,5440.98,60.97,TRADE
VIC1,2020/04/02 17:00:00,5608.19,66.81,TRADE
VIC1,2020/04/02 17:30:00,5652.78,70.50,TRADE
VIC1,2020/04/02 18:00:00,5605.21,68.59,TRADE
VIC1,2020/04/02 18:30:00,5572.07,68.40,TRADE
VIC1,2020/04/02 19:00:00,5517.69,68.28,TRADE
VIC1,2020/04/02 19:30:00,5324.74,62.28,TRADE
VIC1,2020/04/02 20:00:00,5177.9,62.78,TRADE
VIC1,2020/04/02 20:30:00,4997.09,65.73,TRADE
VIC1,2020/04/02 21:00:00,4868.77,56.96,TRADE
VIC1,2020/04/02 21:30:00,4725.97,64.46,TRADE
VIC1,2020/04/02 22:00:00,4600.64,63.08,TRADE
VIC1,2020/04/02 22:30:00,4475.62,66.02,TRADE
VIC1,2020/04/02 23:00:00,4408.08,62.12,TRADE
VIC1,2020/04/02 23:30:00,4617.58,66.99,TRADE
VIC1,2020/04/03 00:00:00,4622.73,69.34,TRADE
VIC1,2020/04/03 00:30:00,4444.78,63.92,TRADE
VIC1,2020/04/03 01:00:00,4295.63,63.50,TRADE
VIC1,2020/04/03 01:30:00,4102.88,57.44,TRADE
VIC1,2020/04/03 02:00:00,4010.02,44.07,TRADE
VIC1,2020/04/03 02:30:00,3899.62,40.79,TRADE
VIC1,2020/04/03 03:00:00,3839.93,38.10,TRADE
VIC1,2020/04/03 03:30:00,3817.95,38.22,TRADE
VIC1,2020/04/03 04:00:00,3846.94,38.52,TRADE
VIC1,2020/04/03 04:30:00,3844.21,37.15,TRADE
VIC1,2020/04/03 05:00:00,3949.62,39.01,TRADE
VIC1,2020/04/03 05:30:00,4207.24,53.32,TRADE
VIC1,2020/04/03 06:00:00,4408.41,56.78,TRADE
VIC1,2020/04/03 06:30:00,4671.06,52.02,TRADE
VIC1,2020/04/03 07:00:00,4863.03,60.48,TRADE
VIC1,2020/04/03 07:30:00,4828.79,50,TRADE
VIC1,2020/04/03 08:00:00,4847.19,50.79,TRADE
VIC1,2020/04/03 08:30:00,4833.83,49.99,TRADE
VIC1,2020/04/03 09:00:00,4674.05,45.06,TRADE
VIC1,2020/04/03 09:30:00,4517.53,43.85,TRADE
VIC1,2020/04/03 10:00:00,4371.71,40.86,TRADE
VIC1,2020/04/03 10:30:00,4140.12,39.88,TRADE
VIC1,2020/04/03 11:00:00,4033.06,32.65,TRADE
VIC1,2020/04/03 11:30:00,4002.54,33.57,TRADE
VIC1,2020/04/03 12:00:00,3970.67,35.86,TRADE
VIC1,2020/04/03 12:30:00,3981.14,35,TRADE
VIC1,2020/04/03 13:00:00,4023.65,34.57,TRADE
VIC1,2020/04/03 13:30:00,4008.58,33.86,TRADE
VIC1,2020/04/03 14:00:00,3952.34,32.69,TRADE
VIC1,2020/04/03 14:30:00,4022.99,35.57,TRADE
VIC1,2020/04/03 15:00:00,4141.86,40.57,TRADE
VIC1,2020/04/03 15:30:00,4362.43,43.65,TRADE
VIC1,2020/04/03 16:00:00,4566.11,54.91,TRADE
VIC1,2020/04/03 16:30:00,4676.75,47.27,TRADE
VIC1,2020/04/03 17:00:00,4856.74,61.92,TRADE
VIC1,2020/04/03 17:30:00,4891.75,116.24,TRADE
VIC1,2020/04/03 18:00:00,4865.22,71.34,TRADE
VIC1,2020/04/03 18:30:00,4885.98,67.20,TRADE
VIC1,2020/04/03 19:00:00,4880.21,58.31,TRADE
VIC1,2020/04/03 19:30:00,4639.16,45.19,TRADE
VIC1,2020/04/03 20:00:00,4691.49,40.78,TRADE
VIC1,2020/04/03 20:30:00,4555.09,41.47,TRADE
VIC1,2020/04/03 21:00:00,4395.93,37.84,TRADE
VIC1,2020/04/03 21:30:00,4293.21,40.08,TRADE
VIC1,2020/04/03 22:00:00,4248.16,39.87,TRADE
VIC1,2020/04/03 22:30:00,4145.07,46.50,TRADE
VIC1,2020/04/03 23:00:00,4093.12,34.80,TRADE
VIC1,2020/04/03 23:30:00,4368.62,63.67,TRADE
VIC1,2020/04/04 00:00:00,4451.18,59.86,TRADE
VIC1,2020/04/04 00:30:00,4283.19,53.62,TRADE
VIC1,2020/04/04 01:00:00,4123.92,54.41,TRADE
VIC1,2020/04/04 01:30:00,3968.59,55,TRADE
VIC1,2020/04/04 02:00:00,3802.73,46.58,TRADE
VIC1,2020/04/04 02:30:00,3726.5,43.80,TRADE
VIC1,2020/04/04 03:00:00,3653.59,43.41,TRADE
VIC1,2020/04/04 03:30:00,3589.29,41.16,TRADE
VIC1,2020/04/04 04:00:00,3569.58,32.51,TRADE
VIC1,2020/04/04 04:30:00,3498.38,20.38,TRADE
VIC1,2020/04/04 05:00:00,3568.61,30.47,TRADE
VIC1,2020/04/04 05:30:00,3658.39,32.31,TRADE
VIC1,2020/04/04 06:00:00,3733.31,31.81,TRADE
VIC1,2020/04/04 06:30:00,3852.52,34.69,TRADE
VIC1,2020/04/04 07:00:00,3996.17,37.61,TRADE
VIC1,2020/04/04 07:30:00,3994.78,37.99,TRADE
VIC1,2020/04/04 08:00:00,4041.19,35.75,TRADE
VIC1,2020/04/04 08:30:00,4072.79,30.87,TRADE
VIC1,2020/04/04 09:00:00,4213.44,36.93,TRADE
VIC1,2020/04/04 09:30:00,4268.3,35.97,TRADE
VIC1,2020/04/04 10:00:00,4110.28,6.06,TRADE
VIC1,2020/04/04 10:30:00,3951.21,9.63,TRADE
VIC1,2020/04/04 11:00:00,3915.12,4.21,TRADE
VIC1,2020/04/04 11:30:00,3866.42,16.70,TRADE
VIC1,2020/04/04 12:00:00,4049.47,33.81,TRADE
VIC1,2020/04/04 12:30:00,4015.23,28.45,TRADE
VIC1,2020/04/04 13:00:00,3948.17,28.79,TRADE
VIC1,2020/04/04 13:30:00,3880.24,22.86,TRADE
VIC1,2020/04/04 14:00:00,4242.32,17.21,TRADE
VIC1,2020/04/04 14:30:00,4330.78,40.21,TRADE
VIC1,2020/04/04 15:00:00,4322.37,30.81,TRADE
VIC1,2020/04/04 15:30:00,4396.47,33.51,TRADE
VIC1,2020/04/04 16:00:00,4506.02,40.44,TRADE
VIC1,2020/04/04 16:30:00,4725.45,34.98,TRADE
VIC1,2020/04/04 17:00:00,5001.22,53.74,TRADE
VIC1,2020/04/04 17:30:00,4979.61,43.36,TRADE
VIC1,2020/04/04 18:00:00,5126.82,52.92,TRADE
VIC1,2020/04/04 18:30:00,5161.54,64.27,TRADE
VIC1,2020/04/04 19:00:00,5215.69,64.87,TRADE
VIC1,2020/04/04 19:30:00,5152.58,55.07,TRADE
VIC1,2020/04/04 20:00:00,5009.18,50.02,TRADE
VIC1,2020/04/04 20:30:00,4856.54,44.18,TRADE
VIC1,2020/04/04 21:00:00,4757.16,41.90,TRADE
VIC1,2020/04/04 21:30:00,4636.3,40.58,TRADE
VIC1,2020/04/04 22:00:00,4508.72,38.86,TRADE
VIC1,2020/04/04 22:30:00,4311.21,36.04,TRADE
VIC1,2020/04/04 23:00:00,4253.1,35.93,TRADE
VIC1,2020/04/04 23:30:00,4412.64,37.50,TRADE
VIC1,2020/04/05 00:00:00,4438.24,38.65,TRADE
VIC1,2020/04/05 00:30:00,4309.96,37.69,TRADE
VIC1,2020/04/05 01:00:00,4171.95,36.04,TRADE
VIC1,2020/04/05 01:30:00,4025.64,22.27,TRADE
VIC1,2020/04/05 02:00:00,3849.96,10.93,TRADE
VIC1,2020/04/05 02:30:00,3708.19,11.38,TRADE
VIC1,2020/04/05 03:00:00,3541.23,0.30,TRADE
VIC1,2020/04/05 03:30:00,3506.33,-5.83,TRADE
VIC1,2020/04/05 04:00:00,3386.73,-1.18,TRADE
VIC1,2020/04/05 04:30:00,3406.55,-37.94,TRADE
VIC1,2020/04/05 05:00:00,3387.91,-40.34,TRADE
VIC1,2020/04/05 05:30:00,3430.19,-46.90,TRADE
VIC1,2020/04/05 06:00:00,3493.81,-36.34,TRADE
VIC1,2020/04/05 06:30:00,3632.7,3.97,TRADE
VIC1,2020/04/05 07:00:00,3774.37,29.39,TRADE
VIC1,2020/04/05 07:30:00,3880.84,27.83,TRADE
VIC1,2020/04/05 08:00:00,4055.88,18.87,TRADE
VIC1,2020/04/05 08:30:00,4165.94,-1.54,TRADE
VIC1,2020/04/05 09:00:00,4314.12,7.31,TRADE
VIC1,2020/04/05 09:30:00,4325.36,0,TRADE
VIC1,2020/04/05 10:00:00,4389.88,-2.73,TRADE
VIC1,2020/04/05 10:30:00,4382.78,-19.90,TRADE
VIC1,2020/04/05 11:00:00,4378.31,-13.47,TRADE
VIC1,2020/04/05 11:30:00,4431.98,-3.73,TRADE
VIC1,2020/04/05 12:00:00,4491.38,-4.44,TRADE
