REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2020/02/01 00:30:00,5789.46,65.26,TRADE
VIC1,2020/02/01 01:00:00,5657.29,75.20,TRADE
VIC1,2020/02/01 01:30:00,5478.56,43.39,TRADE
VIC1,2020/02/01 02:00:00,5286.05,39.60,TRADE
VIC1,2020/02/01 02:30:00,5151.68,24.05,TRADE
VIC1,2020/02/01 03:00:00,4982.41,8.95,TRADE
VIC1,2020/02/01 03:30:00,4917.69,8.95,TRADE
VIC1,2020/02/01 04:00:00,4936.35,25.82,TRADE
VIC1,2020/02/01 04:30:00,5019.35,20.51,TRADE
VIC1,2020/02/01 05:00:00,5051.58,23.68,TRADE
VIC1,2020/02/01 05:30:00,5127.66,33.94,TRADE
VIC1,2020/02/01 06:00:00,5235.81,30.01,TRADE
VIC1,2020/02/01 06:30:00,5395.39,72,TRADE
VIC1,2020/02/01 07:00:00,5549.04,40.61,TRADE
VIC1,2020/02/01 07:30:00,5684.3,8.95,TRADE
VIC1,2020/02/01 08:00:00,5880.74,14.18,TRADE
VIC1,2020/02/01 08:30:00,6055.45,105.18,TRADE
VIC1,2020/02/01 09:00:00,6254.71,128.22,TRADE
VIC1,2020/02/01 09:30:00,6467.58,203.52,TRADE
VIC1,2020/02/01 10:00:00,6575.14,195.90,TRADE
VIC1,2020/02/01 10:30:00,6487.83,251.20,TRADE
VIC1,2020/02/01 11:00:00,6445.53,137.33,TRADE
VIC1,2020/02/01 11:30:00,6374.15,97.91,TRADE
VIC1,2020/02/01 12:00:00,6300.82,123.44,TRADE
VIC1,2020/02/01 12:30:00,6198.84,172.71,TRADE
VIC1,2020/02/01 13:00:00,6128.71,230.51,TRADE
VIC1,2020/02/01 13:30:00,5984.97,100.75,TRADE
VIC1,2020/02/01 14:00:00,5883.51,107.70,TRADE
VIC1,2020/02/01 14:30:00,5769.18,164.91,TRADE
VIC1,2020/02/01 15:00:00,5740.77,52.48,TRADE
VIC1,2020/02/01 15:30:00,5756.11,52.12,TRADE
VIC1,2020/02/01 16:00:00,5631.32,24.45,TRADE
VIC1,2020/02/01 16:30:00,5519.58,16.51,TRADE
VIC1,2020/02/01 17:00:00,5449.95,16.23,TRADE
VIC1,2020/02/01 17:30:00,5341.96,14.81,TRADE
VIC1,2020/02/01 18:00:00,5303.63,43.37,TRADE
VIC1,2020/02/01 18:30:00,5268.9,94.63,TRADE
VIC1,2020/02/01 19:00:00,5147.04,225.01,TRADE
VIC1,2020/02/01 19:30:00,4970.52,213.69,TRADE
VIC1,2020/02/01 20:00:00,5001.43,182.42,TRADE
VIC1,2020/02/01 20:30:00,4938.05,60.07,TRADE
VIC1,2020/02/01 21:00:00,4794.08,109.65,TRADE
VIC1,2020/02/01 21:30:00,4702.29,27.60,TRADE
VIC1,2020/02/01 22:00:00,4600.66,59.24,TRADE
VIC1,2020/02/01 22:30:00,4390.56,69.61,TRADE
VIC1,2020/02/01 23:00:00,4387.98,77.01,TRADE
VIC1,2020/02/01 23:30:00,4580.6,59.13,TRADE
VIC1,2020/02/02 00:00:00,4578.36,49.35,TRADE
VIC1,2020/02/02 00:30:00,4412.91,47.20,TRADE
VIC1,2020/02/02 01:00:00,4244.44,26.54,TRADE
VIC1,2020/02/02 01:30:00,4125.55,19,TRADE
VIC1,2020/02/02 02:00:00,4001.43,8.95,TRADE
VIC1,2020/02/02 02:30:00,3904.67,9.14,TRADE
VIC1,2020/02/02 03:00:00,3812.26,8.95,TRADE
VIC1,2020/02/02 03:30:00,3753.08,15.98,TRADE
VIC1,2020/02/02 04:00:00,3767.96,29.18,TRADE
VIC1,2020/02/02 04:30:00,3773.21,8.95,TRADE
VIC1,2020/02/02 05:00:00,3863.84,8.95,TRADE
VIC1,2020/02/02 05:30:00,3933.9,8.95,TRADE
VIC1,2020/02/02 06:00:00,4141.25,8.95,TRADE
VIC1,2020/02/02 06:30:00,4242.02,15.94,TRADE
VIC1,2020/02/02 07:00:00,4124.06,4.47,TRADE
VIC1,2020/02/02 07:30:00,3962.49,14.96,TRADE
VIC1,2020/02/02 08:00:00,4012.22,8.95,TRADE
VIC1,2020/02/02 08:30:00,3967.6,8.95,TRADE
VIC1,2020/02/02 09:00:00,3765.14,7.46,TRADE
VIC1,2020/02/02 09:30:00,3668.41,8.95,TRADE
VIC1,2020/02/02 10:00:00,3544.05,8.95,TRADE
VIC1,2020/02/02 10:30:00,3531.04,5.97,TRADE
VIC1,2020/02/02 11:00:00,3475.42,11.90,TRADE
VIC1,2020/02/02 11:30:00,3592.06,8.95,TRADE
VIC1,2020/02/02 12:00:00,3677.03,8.95,TRADE
VIC1,2020/02/02 12:30:00,3790.91,8.95,TRADE
VIC1,2020/02/02 13:00:00,3815.02,8.95,TRADE
VIC1,2020/02/02 13:30:00,3646.41,10.03,TRADE
VIC1,2020/02/02 14:00:00,3581.38,8.95,TRADE
VIC1,2020/02/02 14:30:00,3630.51,8.95,TRADE
VIC1,2020/02/02 15:00:00,3678.23,8.95,TRADE
VIC1,2020/02/02 15:30:00,3748.71,8.95,TRADE
VIC1,2020/02/02 16:00:00,3951.55,9,TRADE
VIC1,2020/02/02 16:30:00,4125.87,8.95,TRADE
VIC1,2020/02/02 17:00:00,4362.96,9,TRADE
VIC1,2020/02/02 17:30:00,4494.28,14.29,TRADE
VIC1,2020/02/02 18:00:00,4642.01,13.79,TRADE
VIC1,2020/02/02 18:30:00,4735.07,27.03,TRADE
VIC1,2020/02/02 19:00:00,4738.04,23.12,TRADE
VIC1,2020/02/02 19:30:00,4731.76,47.74,TRADE
VIC1,2020/02/02 20:00:00,4750.34,32.44,TRADE
VIC1,2020/02/02 20:30:00,4737.74,8.95,TRADE
VIC1,2020/02/02 21:00:00,4614.69,8.95,TRADE
VIC1,2020/02/02 21:30:00,4462.93,3.01,TRADE
VIC1,2020/02/02 22:00:00,4326.29,0,TRADE
VIC1,2020/02/02 22:30:00,4261.17,9,TRADE
VIC1,2020/02/02 23:00:00,4173.68,7.95,TRADE
VIC1,2020/02/02 23:30:00,4344.17,8.95,TRADE
VIC1,2020/02/03 00:00:00,4321.83,10.04,TRADE
VIC1,2020/02/03 00:30:00,4131.1,8.86,TRADE
VIC1,2020/02/03 01:00:00,4003.45,8.92,TRADE
VIC1,2020/02/03 01:30:00,3936.49,8.83,TRADE
VIC1,2020/02/03 02:00:00,3811.35,8.82,TRADE
VIC1,2020/02/03 02:30:00,3731.15,4.35,TRADE
VIC1,2020/02/03 03:00:00,3637.54,0,TRADE
VIC1,2020/02/03 03:30:00,3681.55,8.71,TRADE
VIC1,2020/02/03 04:00:00,3686.03,8.76,TRADE
VIC1,2020/02/03 04:30:00,3797.54,9.14,TRADE
VIC1,2020/02/03 05:00:00,3980.96,8.87,TRADE
VIC1,2020/02/03 05:30:00,4303.78,9.89,TRADE
VIC1,2020/02/03 06:00:00,4531.43,11.87,TRADE
VIC1,2020/02/03 06:30:00,4941.54,23.02,TRADE
VIC1,2020/02/03 07:00:00,5079.9,12.84,TRADE
VIC1,2020/02/03 07:30:00,5073.33,10.51,TRADE
VIC1,2020/02/03 08:00:00,4958.09,7.46,TRADE
VIC1,2020/02/03 08:30:00,4960.87,8.95,TRADE
VIC1,2020/02/03 09:00:00,4823.73,5.96,TRADE
VIC1,2020/02/03 09:30:00,4687.8,7.59,TRADE
VIC1,2020/02/03 10:00:00,4603.13,8.95,TRADE
VIC1,2020/02/03 10:30:00,4516.66,9,TRADE
VIC1,2020/02/03 11:00:00,4392.23,8.95,TRADE
VIC1,2020/02/03 11:30:00,4298.94,8.95,TRADE
VIC1,2020/02/03 12:00:00,4228.72,8.99,TRADE
VIC1,2020/02/03 12:30:00,4114.53,8.95,TRADE
VIC1,2020/02/03 13:00:00,4028.35,8.94,TRADE
VIC1,2020/02/03 13:30:00,4074.02,8.95,TRADE
VIC1,2020/02/03 14:00:00,4014.09,7.53,TRADE
VIC1,2020/02/03 14:30:00,4061.88,8.97,TRADE
VIC1,2020/02/03 15:00:00,4045.11,7.83,TRADE
VIC1,2020/02/03 15:30:00,4025.58,9.04,TRADE
VIC1,2020/02/03 16:00:00,4167.01,9.09,TRADE
VIC1,2020/02/03 16:30:00,4259.65,7.51,TRADE
VIC1,2020/02/03 17:00:00,4480.19,9,TRADE
VIC1,2020/02/03 17:30:00,4554.46,7.51,TRADE
VIC1,2020/02/03 18:00:00,4684.41,12.12,TRADE
VIC1,2020/02/03 18:30:00,4774.26,14.16,TRADE
VIC1,2020/02/03 19:00:00,4815.13,31.13,TRADE
VIC1,2020/02/03 19:30:00,4862.42,43.10,TRADE
VIC1,2020/02/03 20:00:00,4913.74,40.98,TRADE
VIC1,2020/02/03 20:30:00,4945.27,44.48,TRADE
VIC1,2020/02/03 21:00:00,4781.56,42.42,TRADE
VIC1,2020/02/03 21:30:00,4652.77,42.73,TRADE
VIC1,2020/02/03 22:00:00,4484.5,35.63,TRADE
VIC1,2020/02/03 22:30:00,4363.75,34.13,TRADE
VIC1,2020/02/03 23:00:00,4273.12,27.09,TRADE
VIC1,2020/02/03 23:30:00,4514.88,19.71,TRADE
VIC1,2020/02/04 00:00:00,4571.64,18.78,TRADE
VIC1,2020/02/04 00:30:00,4336.48,11.01,TRADE
VIC1,2020/02/04 01:00:00,4163.46,9.20,TRADE
VIC1,2020/02/04 01:30:00,4107.15,12.13,TRADE
VIC1,2020/02/04 02:00:00,3965.61,9.95,TRADE
VIC1,2020/02/04 02:30:00,3910.93,9.19,TRADE
VIC1,2020/02/04 03:00:00,3857.46,9.17,TRADE
VIC1,2020/02/04 03:30:00,3819,10.37,TRADE
VIC1,2020/02/04 04:00:00,3917.33,16.43,TRADE
VIC1,2020/02/04 04:30:00,4068.36,19.62,TRADE
VIC1,2020/02/04 05:00:00,4302.67,30.01,TRADE
VIC1,2020/02/04 05:30:00,4655.29,37.90,TRADE
VIC1,2020/02/04 06:00:00,4864.32,51.51,TRADE
