REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/01/01 00:30:00,7134.15,48.84,TRADE
NSW1,2020/01/01 01:00:00,6886.14,50.46,TRADE
NSW1,2020/01/01 01:30:00,6682.01,48.73,TRADE
NSW1,2020/01/01 02:00:00,6452.46,48.92,TRADE
NSW1,2020/01/01 02:30:00,6286.89,49.49,TRADE
NSW1,2020/01/01 03:00:00,6163.74,49.28,TRADE
NSW1,2020/01/01 03:30:00,6097.16,49.01,TRADE
NSW1,2020/01/01 04:00:00,6064.02,48.93,TRADE
NSW1,2020/01/01 04:30:00,6067.83,48.93,TRADE
NSW1,2020/01/01 05:00:00,6037.57,46.70,TRADE
NSW1,2020/01/01 05:30:00,6067.13,48.68,TRADE
NSW1,2020/01/01 06:00:00,6069.47,46.28,TRADE
NSW1,2020/01/01 06:30:00,6101.89,38.37,TRADE
NSW1,2020/01/01 07:00:00,6125.52,32.66,TRADE
NSW1,2020/01/01 07:30:00,6239.39,37.65,TRADE
NSW1,2020/01/01 08:00:00,6294.45,35.32,TRADE
NSW1,2020/01/01 08:30:00,6356.82,30.91,TRADE
NSW1,2020/01/01 09:00:00,6333.78,6.62,TRADE
NSW1,2020/01/01 09:30:00,6418.06,23.45,TRADE
NSW1,2020/01/01 10:00:00,6424.01,12.92,TRADE
NSW1,2020/01/01 10:30:00,6493.55,22.88,TRADE
NSW1,2020/01/01 11:00:00,6593.13,32.87,TRADE
NSW1,2020/01/01 11:30:00,6679.28,37.02,TRADE
NSW1,2020/01/01 12:00:00,6815,38.40,TRADE
NSW1,2020/01/01 12:30:00,6954.52,32.16,TRADE
NSW1,2020/01/01 13:00:00,7087.53,38.42,TRADE
NSW1,2020/01/01 13:30:00,7187.66,38.41,TRADE
NSW1,2020/01/01 14:00:00,7365.48,42.25,TRADE
NSW1,2020/01/01 14:30:00,7528.5,41.90,TRADE
NSW1,2020/01/01 15:00:00,7716.27,44.89,TRADE
NSW1,2020/01/01 15:30:00,7897.09,42.72,TRADE
NSW1,2020/01/01 16:00:00,8154.28,49,TRADE
NSW1,2020/01/01 16:30:00,8337.13,56.60,TRADE
NSW1,2020/01/01 17:00:00,8492.82,58.48,TRADE
NSW1,2020/01/01 17:30:00,8470.11,56.88,TRADE
NSW1,2020/01/01 18:00:00,8438.46,60.02,TRADE
NSW1,2020/01/01 18:30:00,8307.12,63.57,TRADE
NSW1,2020/01/01 19:00:00,8218.6,69.06,TRADE
NSW1,2020/01/01 19:30:00,8184.05,70.57,TRADE
NSW1,2020/01/01 20:00:00,8120.49,67.22,TRADE
NSW1,2020/01/01 20:30:00,7983.82,68.59,TRADE
NSW1,2020/01/01 21:00:00,7801.16,61.62,TRADE
NSW1,2020/01/01 21:30:00,7721.82,59.99,TRADE
NSW1,2020/01/01 22:00:00,7616.27,59.66,TRADE
NSW1,2020/01/01 22:30:00,7540.84,59.99,TRADE
NSW1,2020/01/01 23:00:00,7390.02,55.42,TRADE
NSW1,2020/01/01 23:30:00,7171.48,51.62,TRADE
NSW1,2020/01/02 00:00:00,7038.56,48.90,TRADE
NSW1,2020/01/02 00:30:00,6846.48,49.59,TRADE
NSW1,2020/01/02 01:00:00,6609.17,49.01,TRADE
NSW1,2020/01/02 01:30:00,6366.87,44.47,TRADE
NSW1,2020/01/02 02:00:00,6195.79,38.83,TRADE
NSW1,2020/01/02 02:30:00,6097.17,41.94,TRADE
NSW1,2020/01/02 03:00:00,6037.57,45.94,TRADE
NSW1,2020/01/02 03:30:00,6044.42,48.60,TRADE
NSW1,2020/01/02 04:00:00,6076.03,48.62,TRADE
NSW1,2020/01/02 04:30:00,6241.84,51.21,TRADE
NSW1,2020/01/02 05:00:00,6335.87,50.51,TRADE
NSW1,2020/01/02 05:30:00,6534.93,51.68,TRADE
NSW1,2020/01/02 06:00:00,6759.37,49.62,TRADE
NSW1,2020/01/02 06:30:00,6925.48,48.56,TRADE
NSW1,2020/01/02 07:00:00,7096.01,48.65,TRADE
NSW1,2020/01/02 07:30:00,7276.92,48.85,TRADE
