REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/11/01 00:30:00,6512.47,45.93,TRADE
NSW1,2020/11/01 01:00:00,6337.96,48.90,TRADE
NSW1,2020/11/01 01:30:00,6112.3,48.31,TRADE
NSW1,2020/11/01 02:00:00,5919.13,47.72,TRADE
NSW1,2020/11/01 02:30:00,5803.31,43.82,TRADE
NSW1,2020/11/01 03:00:00,5714.56,41.68,TRADE
NSW1,2020/11/01 03:30:00,5670.87,41.45,TRADE
NSW1,2020/11/01 04:00:00,5648.54,41.73,TRADE
NSW1,2020/11/01 04:30:00,5709.17,41.84,TRADE
NSW1,2020/11/01 05:00:00,5807.12,41.14,TRADE
NSW1,2020/11/01 05:30:00,5933.29,40.81,TRADE
NSW1,2020/11/01 06:00:00,5909.5,38.51,TRADE
NSW1,2020/11/01 06:30:00,6054.35,33.05,TRADE
NSW1,2020/11/01 07:00:00,6173.74,32.81,TRADE
NSW1,2020/11/01 07:30:00,6299.21,32.38,TRADE
NSW1,2020/11/01 08:00:00,6446.78,33.09,TRADE
NSW1,2020/11/01 08:30:00,6664.77,34.16,TRADE
NSW1,2020/11/01 09:00:00,6709.47,31.13,TRADE
NSW1,2020/11/01 09:30:00,6666.87,33.74,TRADE
NSW1,2020/11/01 10:00:00,6692.79,35.49,TRADE
NSW1,2020/11/01 10:30:00,6579.81,28.64,TRADE
NSW1,2020/11/01 11:00:00,6540.91,30.80,TRADE
NSW1,2020/11/01 11:30:00,6491.05,25.87,TRADE
NSW1,2020/11/01 12:00:00,6270.08,9.59,TRADE
NSW1,2020/11/01 12:30:00,6197.91,8.50,TRADE
NSW1,2020/11/01 13:00:00,6172.31,7.17,TRADE
NSW1,2020/11/01 13:30:00,6249.08,26.43,TRADE
NSW1,2020/11/01 14:00:00,6264.74,29.12,TRADE
NSW1,2020/11/01 14:30:00,6370.45,26.60,TRADE
NSW1,2020/11/01 15:00:00,6605,31.50,TRADE
NSW1,2020/11/01 15:30:00,6742.57,36.79,TRADE
NSW1,2020/11/01 16:00:00,6817.76,33.08,TRADE
NSW1,2020/11/01 16:30:00,7009.5,34.22,TRADE
NSW1,2020/11/01 17:00:00,7317.98,48.38,TRADE
NSW1,2020/11/01 17:30:00,7539.22,56.28,TRADE
NSW1,2020/11/01 18:00:00,7651.3,80.92,TRADE
NSW1,2020/11/01 18:30:00,7709.97,66.98,TRADE
NSW1,2020/11/01 19:00:00,7780.44,93.04,TRADE
NSW1,2020/11/01 19:30:00,7763.05,65.35,TRADE
NSW1,2020/11/01 20:00:00,7662,59.13,TRADE
NSW1,2020/11/01 20:30:00,7428.27,55.84,TRADE
NSW1,2020/11/01 21:00:00,7213.97,57.20,TRADE
NSW1,2020/11/01 21:30:00,7163.53,53.99,TRADE
NSW1,2020/11/01 22:00:00,7004.45,43.90,TRADE
NSW1,2020/11/01 22:30:00,6969.63,45.28,TRADE
NSW1,2020/11/01 23:00:00,6826.96,43.89,TRADE
NSW1,2020/11/01 23:30:00,6672.11,44.06,TRADE
NSW1,2020/11/02 00:00:00,6622.13,44.34,TRADE
NSW1,2020/11/02 00:30:00,6486.93,44.30,TRADE
NSW1,2020/11/02 01:00:00,6326.36,47.49,TRADE
NSW1,2020/11/02 01:30:00,6144.43,45.58,TRADE
NSW1,2020/11/02 02:00:00,5986.53,42.71,TRADE
NSW1,2020/11/02 02:30:00,5897.74,44.23,TRADE
NSW1,2020/11/02 03:00:00,5850.38,42.32,TRADE
NSW1,2020/11/02 03:30:00,5833.05,42.11,TRADE
NSW1,2020/11/02 04:00:00,5896.32,43.53,TRADE
NSW1,2020/11/02 04:30:00,6102.89,46.90,TRADE
NSW1,2020/11/02 05:00:00,6348.12,46.07,TRADE
NSW1,2020/11/02 05:30:00,6816.88,50.54,TRADE
NSW1,2020/11/02 06:00:00,7228.98,49.68,TRADE
NSW1,2020/11/02 06:30:00,7398.6,45.68,TRADE
NSW1,2020/11/02 07:00:00,7531.28,39.28,TRADE
NSW1,2020/11/02 07:30:00,7390.73,36.26,TRADE
NSW1,2020/11/02 08:00:00,7214.09,37.79,TRADE
NSW1,2020/11/02 08:30:00,7125.3,35.09,TRADE
NSW1,2020/11/02 09:00:00,7030.09,34.18,TRADE
NSW1,2020/11/02 09:30:00,7024.3,35.16,TRADE
NSW1,2020/11/02 10:00:00,6991.55,36.55,TRADE
NSW1,2020/11/02 10:30:00,6866.19,35.49,TRADE
NSW1,2020/11/02 11:00:00,6761.23,35.87,TRADE
