REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/03/01 00:30:00,6843.16,44.78,TRADE
NSW1,2020/03/01 01:00:00,6674.67,42.10,TRADE
NSW1,2020/03/01 01:30:00,6417.07,39.49,TRADE
NSW1,2020/03/01 02:00:00,6221.79,40.47,TRADE
NSW1,2020/03/01 02:30:00,6169.59,43.21,TRADE
NSW1,2020/03/01 03:00:00,6146.66,40.99,TRADE
NSW1,2020/03/01 03:30:00,6087.75,40.16,TRADE
NSW1,2020/03/01 04:00:00,6051.26,39.31,TRADE
NSW1,2020/03/01 04:30:00,6050.76,34.49,TRADE
NSW1,2020/03/01 05:00:00,6094.68,38.20,TRADE
NSW1,2020/03/01 05:30:00,6231.22,36.95,TRADE
NSW1,2020/03/01 06:00:00,6249.61,32.24,TRADE
NSW1,2020/03/01 06:30:00,6388.38,35.42,TRADE
NSW1,2020/03/01 07:00:00,6557.37,34.43,TRADE
NSW1,2020/03/01 07:30:00,6681.76,24.13,TRADE
NSW1,2020/03/01 08:00:00,6776.35,13.20,TRADE
NSW1,2020/03/01 08:30:00,6852.66,21.89,TRADE
NSW1,2020/03/01 09:00:00,6872.34,23.75,TRADE
NSW1,2020/03/01 09:30:00,6854.99,22.20,TRADE
NSW1,2020/03/01 10:00:00,6843.37,18.64,TRADE
NSW1,2020/03/01 10:30:00,6855.24,20.69,TRADE
NSW1,2020/03/01 11:00:00,6892.93,19.82,TRADE
NSW1,2020/03/01 11:30:00,6917.15,21.66,TRADE
NSW1,2020/03/01 12:00:00,7047.34,21.83,TRADE
NSW1,2020/03/01 12:30:00,7131.11,17.29,TRADE
NSW1,2020/03/01 13:00:00,7293.01,32,TRADE
NSW1,2020/03/01 13:30:00,7500.57,45.47,TRADE
NSW1,2020/03/01 14:00:00,7736.78,44.16,TRADE
NSW1,2020/03/01 14:30:00,7959.45,44.86,TRADE
NSW1,2020/03/01 15:00:00,8249.11,49.51,TRADE
NSW1,2020/03/01 15:30:00,8557.69,53.55,TRADE
NSW1,2020/03/01 16:00:00,8883.59,51.76,TRADE
NSW1,2020/03/01 16:30:00,9178.88,62.98,TRADE
NSW1,2020/03/01 17:00:00,9519.94,71.40,TRADE
NSW1,2020/03/01 17:30:00,9753.75,115.02,TRADE
NSW1,2020/03/01 18:00:00,9781.28,77.61,TRADE
NSW1,2020/03/01 18:30:00,9662.9,77.53,TRADE
NSW1,2020/03/01 19:00:00,9543.52,82.21,TRADE
NSW1,2020/03/01 19:30:00,9458.62,68.50,TRADE
NSW1,2020/03/01 20:00:00,9193.68,54.80,TRADE
NSW1,2020/03/01 20:30:00,8889.94,52.19,TRADE
NSW1,2020/03/01 21:00:00,8551.53,49.56,TRADE
NSW1,2020/03/01 21:30:00,8174.33,42.61,TRADE
NSW1,2020/03/01 22:00:00,7954.14,43.02,TRADE
NSW1,2020/03/01 22:30:00,7747.37,42.67,TRADE
NSW1,2020/03/01 23:00:00,7503.99,42.35,TRADE
NSW1,2020/03/01 23:30:00,7246.4,38.38,TRADE
NSW1,2020/03/02 00:00:00,7132.95,38.36,TRADE
NSW1,2020/03/02 00:30:00,6881.2,38.71,TRADE
NSW1,2020/03/02 01:00:00,6692.12,33.20,TRADE
NSW1,2020/03/02 01:30:00,6441.03,30.80,TRADE
NSW1,2020/03/02 02:00:00,6298.66,36.89,TRADE
NSW1,2020/03/02 02:30:00,6229.41,33,TRADE
NSW1,2020/03/02 03:00:00,6200.57,33.62,TRADE
