REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/12/01 00:30:00,7036.16,39.57,TRADE
NSW1,2020/12/01 01:00:00,6839.43,38.70,TRADE
NSW1,2020/12/01 01:30:00,6556.56,34.35,TRADE
NSW1,2020/12/01 02:00:00,6344.78,34.14,TRADE
NSW1,2020/12/01 02:30:00,6200.93,36.15,TRADE
NSW1,2020/12/01 03:00:00,6177.79,32.10,TRADE
NSW1,2020/12/01 03:30:00,6244.49,36.56,TRADE
NSW1,2020/12/01 04:00:00,6322.89,37.41,TRADE
NSW1,2020/12/01 04:30:00,6570.63,41.41,TRADE
NSW1,2020/12/01 05:00:00,6751.02,46.85,TRADE
NSW1,2020/12/01 05:30:00,7079.77,54.36,TRADE
NSW1,2020/12/01 06:00:00,7446.59,50.78,TRADE
NSW1,2020/12/01 06:30:00,7653.95,38.86,TRADE
NSW1,2020/12/01 07:00:00,7924.18,48.14,TRADE
NSW1,2020/12/01 07:30:00,7994.87,38.60,TRADE
NSW1,2020/12/01 08:00:00,7980.06,37.17,TRADE
NSW1,2020/12/01 08:30:00,7950.87,38.12,TRADE
NSW1,2020/12/01 09:00:00,7763.41,38.11,TRADE
NSW1,2020/12/01 09:30:00,7609.98,38.39,TRADE
NSW1,2020/12/01 10:00:00,7621.84,36.25,TRADE
NSW1,2020/12/01 10:30:00,7772.06,37.18,TRADE
NSW1,2020/12/01 11:00:00,7741.14,35.04,TRADE
NSW1,2020/12/01 11:30:00,7913.71,24.14,TRADE
NSW1,2020/12/01 12:00:00,8093.04,19.43,TRADE
NSW1,2020/12/01 12:30:00,8387.69,26.58,TRADE
NSW1,2020/12/01 13:00:00,8616.12,16.98,TRADE
NSW1,2020/12/01 13:30:00,8936.17,26.59,TRADE
NSW1,2020/12/01 14:00:00,9245.45,34.36,TRADE
NSW1,2020/12/01 14:30:00,9621.69,46.53,TRADE
NSW1,2020/12/01 15:00:00,10045.38,46.24,TRADE
NSW1,2020/12/01 15:30:00,10513.17,43.19,TRADE
NSW1,2020/12/01 16:00:00,11075.07,67.64,TRADE
NSW1,2020/12/01 16:30:00,11224.11,628.30,TRADE
NSW1,2020/12/01 17:00:00,11050.82,20.86,TRADE
NSW1,2020/12/01 17:30:00,10911.97,51.22,TRADE
NSW1,2020/12/01 18:00:00,10747.53,58.79,TRADE
NSW1,2020/12/01 18:30:00,10364.04,40.25,TRADE
NSW1,2020/12/01 19:00:00,10037.97,49.63,TRADE
NSW1,2020/12/01 19:30:00,9787.86,32.46,TRADE
NSW1,2020/12/01 20:00:00,9486.06,42.03,TRADE
NSW1,2020/12/01 20:30:00,9170.07,48.67,TRADE
NSW1,2020/12/01 21:00:00,8766.78,42.09,TRADE
NSW1,2020/12/01 21:30:00,8559.81,46.21,TRADE
NSW1,2020/12/01 22:00:00,8256.91,36.16,TRADE
NSW1,2020/12/01 22:30:00,8106.24,54.52,TRADE
NSW1,2020/12/01 23:00:00,7896.69,40.87,TRADE
NSW1,2020/12/01 23:30:00,7724.39,39.04,TRADE
NSW1,2020/12/02 00:00:00,7561.76,39.48,TRADE
NSW1,2020/12/02 00:30:00,7305.28,38.43,TRADE
NSW1,2020/12/02 01:00:00,7058.13,38.76,TRADE
NSW1,2020/12/02 01:30:00,6806.22,38.74,TRADE
NSW1,2020/12/02 02:00:00,6596.69,38.46,TRADE
NSW1,2020/12/02 02:30:00,6395.9,37.96,TRADE
NSW1,2020/12/02 03:00:00,6356.67,38.43,TRADE
NSW1,2020/12/02 03:30:00,6348.37,37.96,TRADE
NSW1,2020/12/02 04:00:00,6416.55,38.67,TRADE
NSW1,2020/12/02 04:30:00,6592.16,48.70,TRADE
NSW1,2020/12/02 05:00:00,6684.7,54.05,TRADE
NSW1,2020/12/02 05:30:00,7086.42,50.16,TRADE
NSW1,2020/12/02 06:00:00,7400.61,54.38,TRADE
NSW1,2020/12/02 06:30:00,7657.82,51.79,TRADE
NSW1,2020/12/02 07:00:00,7820.37,47.89,TRADE
NSW1,2020/12/02 07:30:00,7898.85,36.15,TRADE
NSW1,2020/12/02 08:00:00,7949.62,38.60,TRADE
NSW1,2020/12/02 08:30:00,7928.17,51.12,TRADE
NSW1,2020/12/02 09:00:00,7842.27,38.51,TRADE
NSW1,2020/12/02 09:30:00,7804.71,38.07,TRADE
NSW1,2020/12/02 10:00:00,7743.79,39.80,TRADE
NSW1,2020/12/02 10:30:00,7731.83,38.95,TRADE
NSW1,2020/12/02 11:00:00,7860.06,40.43,TRADE
