REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/07/01 00:30:00,8384.03,39.33,TRADE
NSW1,2020/07/01 01:00:00,8217.98,38.10,TRADE
NSW1,2020/07/01 01:30:00,7937.21,37.63,TRADE
NSW1,2020/07/01 02:00:00,7723.07,32.26,TRADE
NSW1,2020/07/01 02:30:00,7375.03,24.96,TRADE
NSW1,2020/07/01 03:00:00,7110.61,21.36,TRADE
NSW1,2020/07/01 03:30:00,6920.94,14.40,TRADE
NSW1,2020/07/01 04:00:00,6803.91,17.99,TRADE
NSW1,2020/07/01 04:30:00,6803.89,21.10,TRADE
NSW1,2020/07/01 05:00:00,6886.49,25.58,TRADE
NSW1,2020/07/01 05:30:00,7241.64,24.88,TRADE
NSW1,2020/07/01 06:00:00,7700.13,23.03,TRADE
NSW1,2020/07/01 06:30:00,8474.86,34.34,TRADE
NSW1,2020/07/01 07:00:00,9335.02,50.06,TRADE
NSW1,2020/07/01 07:30:00,10005.56,52.86,TRADE
NSW1,2020/07/01 08:00:00,10406.42,53.66,TRADE
NSW1,2020/07/01 08:30:00,10329.97,45.74,TRADE
NSW1,2020/07/01 09:00:00,9923,38.87,TRADE
NSW1,2020/07/01 09:30:00,9584.62,37.44,TRADE
NSW1,2020/07/01 10:00:00,9185.55,38.67,TRADE
NSW1,2020/07/01 10:30:00,8772.41,37.68,TRADE
NSW1,2020/07/01 11:00:00,8386.26,28.05,TRADE
NSW1,2020/07/01 11:30:00,8032.03,27.29,TRADE
NSW1,2020/07/01 12:00:00,7809.2,25.63,TRADE
NSW1,2020/07/01 12:30:00,7658.67,20.13,TRADE
NSW1,2020/07/01 13:00:00,7525.6,16.17,TRADE
NSW1,2020/07/01 13:30:00,7483.58,17.98,TRADE
NSW1,2020/07/01 14:00:00,7474.28,29.74,TRADE
NSW1,2020/07/01 14:30:00,7527.84,27.03,TRADE
NSW1,2020/07/01 15:00:00,7672.98,33.71,TRADE
NSW1,2020/07/01 15:30:00,7827.41,26.20,TRADE
NSW1,2020/07/01 16:00:00,8161.12,32.25,TRADE
NSW1,2020/07/01 16:30:00,8565.26,34.10,TRADE
NSW1,2020/07/01 17:00:00,9196.94,45.05,TRADE
NSW1,2020/07/01 17:30:00,10012.58,49.29,TRADE
NSW1,2020/07/01 18:00:00,10680.04,62.05,TRADE
NSW1,2020/07/01 18:30:00,10759.78,55.53,TRADE
NSW1,2020/07/01 19:00:00,10650.44,44.73,TRADE
NSW1,2020/07/01 19:30:00,10422.71,43.11,TRADE
NSW1,2020/07/01 20:00:00,10215.22,38.33,TRADE
NSW1,2020/07/01 20:30:00,9996.12,38.37,TRADE
NSW1,2020/07/01 21:00:00,9735.47,36.60,TRADE
NSW1,2020/07/01 21:30:00,9403.55,36.57,TRADE
NSW1,2020/07/01 22:00:00,9072.68,34.88,TRADE
NSW1,2020/07/01 22:30:00,8915.56,36.46,TRADE
NSW1,2020/07/01 23:00:00,8608.78,31.54,TRADE
NSW1,2020/07/01 23:30:00,8398.16,34.03,TRADE
NSW1,2020/07/02 00:00:00,8300.53,36.14,TRADE
NSW1,2020/07/02 00:30:00,8094.24,37.85,TRADE
NSW1,2020/07/02 01:00:00,7906.79,32.62,TRADE
NSW1,2020/07/02 01:30:00,7705.93,33.75,TRADE
NSW1,2020/07/02 02:00:00,7401.68,30.32,TRADE
NSW1,2020/07/02 02:30:00,7155.37,30.66,TRADE
NSW1,2020/07/02 03:00:00,6871.56,11.55,TRADE
NSW1,2020/07/02 03:30:00,6681.81,11.54,TRADE
NSW1,2020/07/02 04:00:00,6629.55,15.57,TRADE
NSW1,2020/07/02 04:30:00,6636.99,11.19,TRADE
NSW1,2020/07/02 05:00:00,6729.93,23.95,TRADE
NSW1,2020/07/02 05:30:00,7078.78,21.28,TRADE
NSW1,2020/07/02 06:00:00,7451.1,11.25,TRADE
NSW1,2020/07/02 06:30:00,8134.57,26.88,TRADE
NSW1,2020/07/02 07:00:00,8866.78,47.30,TRADE
NSW1,2020/07/02 07:30:00,9410.74,38.51,TRADE
NSW1,2020/07/02 08:00:00,9747.29,38.40,TRADE
NSW1,2020/07/02 08:30:00,9690.3,38.80,TRADE
NSW1,2020/07/02 09:00:00,9271.62,38.20,TRADE
NSW1,2020/07/02 09:30:00,8938.59,38.72,TRADE
NSW1,2020/07/02 10:00:00,8526.92,36.93,TRADE
NSW1,2020/07/02 10:30:00,8253.54,35.70,TRADE
NSW1,2020/07/02 11:00:00,7958.16,30.02,TRADE
NSW1,2020/07/02 11:30:00,7674.03,34.75,TRADE
NSW1,2020/07/02 12:00:00,7577.45,35.03,TRADE
NSW1,2020/07/02 12:30:00,7409.99,33.45,TRADE
NSW1,2020/07/02 13:00:00,7320.77,31.13,TRADE
NSW1,2020/07/02 13:30:00,7355.56,34.30,TRADE
NSW1,2020/07/02 14:00:00,7373.68,29.40,TRADE
NSW1,2020/07/02 14:30:00,7416.05,35.58,TRADE
NSW1,2020/07/02 15:00:00,7536.23,37.13,TRADE
NSW1,2020/07/02 15:30:00,7671.6,36.14,TRADE
NSW1,2020/07/02 16:00:00,7974.68,37.95,TRADE
NSW1,2020/07/02 16:30:00,8393.32,42.67,TRADE
NSW1,2020/07/02 17:00:00,8892.05,43.76,TRADE
NSW1,2020/07/02 17:30:00,9475.01,45.30,TRADE
NSW1,2020/07/02 18:00:00,9993.76,53.22,TRADE
NSW1,2020/07/02 18:30:00,10107.38,55.41,TRADE
NSW1,2020/07/02 19:00:00,9975.37,44.92,TRADE
